iteration,x1,x2
7968,-1.80909,0.17739
7969,-1.80908,0.17746
7970,-1.80908,0.17753
7971,-1.80907,0.177601
7972,-1.80907,0.177671
7973,-1.80906,0.177741
7974,-1.80906,0.177811
7975,-1.80905,0.177881
7976,-1.80904,0.177951
7977,-1.80904,0.178021
7978,-1.80903,0.178091
7979,-1.80903,0.178161
7980,-1.80902,0.178231
7981,-1.80902,0.178301
7982,-1.80901,0.17837
7983,-1.80901,0.17844
7984,-1.809,0.17851
7985,-1.809,0.17858
7986,-1.80899,0.17865
7987,-1.80899,0.17872
7988,-1.80898,0.17879
7989,-1.80898,0.17886
7990,-1.80897,0.17893
7991,-1.80896,0.179
7992,-1.80896,0.17907
7993,-1.80895,0.17914
7994,-1.80895,0.179209
7995,-1.80894,0.179279
7996,-1.80894,0.179349
7997,-1.80893,0.179419
7998,-1.80893,0.179489
7999,-1.80892,0.179559
8000,-1.80892,0.179629
8001,-1.80891,0.179698
8002,-1.80891,0.179768
8003,-1.8089,0.179838
8004,-1.8089,0.179908
8005,-1.80889,0.179978
8006,-1.80889,0.180047
8007,-1.80888,0.180117
8008,-1.80887,0.180187
8009,-1.80887,0.180257
8010,-1.80886,0.180327
8011,-1.80886,0.180396
8012,-1.80885,0.180466
8013,-1.80885,0.180536
8014,-1.80884,0.180606
8015,-1.80884,0.180675
8016,-1.80883,0.180745
8017,-1.80883,0.180815
8018,-1.80882,0.180884
8019,-1.80882,0.180954
8020,-1.80881,0.181024
8021,-1.80881,0.181093
8022,-1.8088,0.181163
8023,-1.8088,0.181233
8024,-1.80879,0.181303
8025,-1.80878,0.181372
8026,-1.80878,0.181442
8027,-1.80877,0.181511
8028,-1.80877,0.181581
8029,-1.80876,0.181651
8030,-1.80876,0.18172
8031,-1.80875,0.18179
8032,-1.80875,0.18186
8033,-1.80874,0.181929
8034,-1.80874,0.181999
8035,-1.80873,0.182068
8036,-1.80873,0.182138
8037,-1.80872,0.182208
8038,-1.80872,0.182277
8039,-1.80871,0.182347
8040,-1.80871,0.182416
8041,-1.8087,0.182486
8042,-1.80869,0.182555
8043,-1.80869,0.182625
8044,-1.80868,0.182694
8045,-1.80868,0.182764
8046,-1.80867,0.182833
8047,-1.80867,0.182903
8048,-1.80866,0.182972
8049,-1.80866,0.183042
8050,-1.80865,0.183111
8051,-1.80865,0.183181
8052,-1.80864,0.18325
8053,-1.80864,0.18332
8054,-1.80863,0.183389
8055,-1.80863,0.183459
8056,-1.80862,0.183528
8057,-1.80862,0.183598
8058,-1.80861,0.183667
8059,-1.8086,0.183736
8060,-1.8086,0.183806
8061,-1.80859,0.183875
8062,-1.80859,0.183945
8063,-1.80858,0.184014
8064,-1.80858,0.184083
8065,-1.80857,0.184153
8066,-1.80857,0.184222
8067,-1.80856,0.184292
8068,-1.80856,0.184361
8069,-1.80855,0.18443
8070,-1.80855,0.1845
8071,-1.80854,0.184569
8072,-1.80854,0.184638
8073,-1.80853,0.184708
8074,-1.80853,0.184777
8075,-1.80852,0.184846
8076,-1.80851,0.184915
8077,-1.80851,0.184985
8078,-1.8085,0.185054
8079,-1.8085,0.185123
8080,-1.80849,0.185193
8081,-1.80849,0.185262
8082,-1.80848,0.185331
8083,-1.80848,0.1854
8084,-1.80847,0.18547
8085,-1.80847,0.185539
8086,-1.80846,0.185608
8087,-1.80846,0.185677
8088,-1.80845,0.185747
8089,-1.80845,0.185816
8090,-1.80844,0.185885
8091,-1.80844,0.185954
8092,-1.80843,0.186023
8093,-1.80842,0.186093
8094,-1.80842,0.186162
8095,-1.80841,0.186231
8096,-1.80841,0.1863
8097,-1.8084,0.186369
8098,-1.8084,0.186438
8099,-1.80839,0.186507
8100,-1.80839,0.186577
8101,-1.80838,0.186646
8102,-1.80838,0.186715
8103,-1.80837,0.186784
8104,-1.80837,0.186853
8105,-1.80836,0.186922
8106,-1.80836,0.186991
8107,-1.80835,0.18706
8108,-1.80835,0.187129
8109,-1.80834,0.187198
8110,-1.80834,0.187268
8111,-1.80833,0.187337
8112,-1.80832,0.187406
8113,-1.80832,0.187475
8114,-1.80831,0.187544
8115,-1.80831,0.187613
8116,-1.8083,0.187682
8117,-1.8083,0.187751
8118,-1.80829,0.18782
8119,-1.80829,0.187889
8120,-1.80828,0.187958
8121,-1.80828,0.188027
8122,-1.80827,0.188096
8123,-1.80827,0.188165
8124,-1.80826,0.188234
8125,-1.80826,0.188303
8126,-1.80825,0.188372
8127,-1.80825,0.188441
8128,-1.80824,0.18851
8129,-1.80824,0.188578
8130,-1.80823,0.188647
8131,-1.80822,0.188716
8132,-1.80822,0.188785
8133,-1.80821,0.188854
8134,-1.80821,0.188923
8135,-1.8082,0.188992
8136,-1.8082,0.189061
8137,-1.80819,0.18913
8138,-1.80819,0.189199
8139,-1.80818,0.189267
8140,-1.80818,0.189336
8141,-1.80817,0.189405
8142,-1.80817,0.189474
8143,-1.80816,0.189543
8144,-1.80816,0.189612
8145,-1.80815,0.18968
8146,-1.80815,0.189749
8147,-1.80814,0.189818
8148,-1.80814,0.189887
8149,-1.80813,0.189956
8150,-1.80813,0.190024
8151,-1.80812,0.190093
8152,-1.80811,0.190162
8153,-1.80811,0.190231
8154,-1.8081,0.190299
8155,-1.8081,0.190368
8156,-1.80809,0.190437
8157,-1.80809,0.190506
8158,-1.80808,0.190574
8159,-1.80808,0.190643
8160,-1.80807,0.190712
8161,-1.80807,0.190781
8162,-1.80806,0.190849
8163,-1.80806,0.190918
8164,-1.80805,0.190987
8165,-1.80805,0.191055
8166,-1.80804,0.191124
8167,-1.80804,0.191193
8168,-1.80803,0.191261
8169,-1.80803,0.19133
8170,-1.80802,0.191399
8171,-1.80801,0.191467
8172,-1.80801,0.191536
8173,-1.808,0.191605
8174,-1.808,0.191673
8175,-1.80799,0.191742
8176,-1.80799,0.19181
8177,-1.80798,0.191879
8178,-1.80798,0.191948
8179,-1.80797,0.192016
8180,-1.80797,0.192085
8181,-1.80796,0.192153
8182,-1.80796,0.192222
8183,-1.80795,0.19229
8184,-1.80795,0.192359
8185,-1.80794,0.192428
8186,-1.80794,0.192496
8187,-1.80793,0.192565
8188,-1.80793,0.192633
8189,-1.80792,0.192702
8190,-1.80792,0.19277
8191,-1.80791,0.192839
8192,-1.8079,0.192907
8193,-1.8079,0.192976
8194,-1.80789,0.193044
8195,-1.80789,0.193113
8196,-1.80788,0.193181
8197,-1.80788,0.19325
8198,-1.80787,0.193318
8199,-1.80787,0.193386
8200,-1.80786,0.193455
8201,-1.80786,0.193523
8202,-1.80785,0.193592
8203,-1.80785,0.19366
8204,-1.80784,0.193729
8205,-1.80784,0.193797
8206,-1.80783,0.193865
8207,-1.80783,0.193934
8208,-1.80782,0.194002
8209,-1.80782,0.19407
8210,-1.80781,0.194139
8211,-1.80781,0.194207
8212,-1.8078,0.194276
8213,-1.8078,0.194344
8214,-1.80779,0.194412
8215,-1.80778,0.194481
8216,-1.80778,0.194549
8217,-1.80777,0.194617
8218,-1.80777,0.194686
8219,-1.80776,0.194754
8220,-1.80776,0.194822
8221,-1.80775,0.19489
8222,-1.80775,0.194959
8223,-1.80774,0.195027
8224,-1.80774,0.195095
8225,-1.80773,0.195164
8226,-1.80773,0.195232
8227,-1.80772,0.1953
8228,-1.80772,0.195368
8229,-1.80771,0.195437
8230,-1.80771,0.195505
8231,-1.8077,0.195573
8232,-1.8077,0.195641
8233,-1.80769,0.195709
8234,-1.80769,0.195778
8235,-1.80768,0.195846
8236,-1.80767,0.195914
8237,-1.80767,0.195982
8238,-1.80766,0.19605
8239,-1.80766,0.196119
8240,-1.80765,0.196187
8241,-1.80765,0.196255
8242,-1.80764,0.196323
8243,-1.80764,0.196391
8244,-1.80763,0.196459
8245,-1.80763,0.196527
8246,-1.80762,0.196596
8247,-1.80762,0.196664
8248,-1.80761,0.196732
8249,-1.80761,0.1968
8250,-1.8076,0.196868
8251,-1.8076,0.196936
8252,-1.80759,0.197004
8253,-1.80759,0.197072
8254,-1.80758,0.19714
8255,-1.80758,0.197208
8256,-1.80757,0.197276
8257,-1.80757,0.197344
8258,-1.80756,0.197413
8259,-1.80756,0.197481
8260,-1.80755,0.197549
8261,-1.80754,0.197617
8262,-1.80754,0.197685
8263,-1.80753,0.197753
8264,-1.80753,0.197821
8265,-1.80752,0.197889
8266,-1.80752,0.197957
8267,-1.80751,0.198025
8268,-1.80751,0.198093
8269,-1.8075,0.198161
8270,-1.8075,0.198228
8271,-1.80749,0.198296
8272,-1.80749,0.198364
8273,-1.80748,0.198432
8274,-1.80748,0.1985
8275,-1.80747,0.198568
8276,-1.80747,0.198636
8277,-1.80746,0.198704
8278,-1.80746,0.198772
8279,-1.80745,0.19884
8280,-1.80745,0.198908
8281,-1.80744,0.198976
8282,-1.80744,0.199043
8283,-1.80743,0.199111
8284,-1.80743,0.199179
8285,-1.80742,0.199247
8286,-1.80741,0.199315
8287,-1.80741,0.199383
8288,-1.8074,0.199451
8289,-1.8074,0.199518
8290,-1.80739,0.199586
8291,-1.80739,0.199654
8292,-1.80738,0.199722
8293,-1.80738,0.19979
8294,-1.80737,0.199857
8295,-1.80737,0.199925
8296,-1.80736,0.199993
8297,-1.80736,0.200061
8298,-1.80735,0.200129
8299,-1.80735,0.200196
8300,-1.80734,0.200264
8301,-1.80734,0.200332
8302,-1.80733,0.2004
8303,-1.80733,0.200467
8304,-1.80732,0.200535
8305,-1.80732,0.200603
8306,-1.80731,0.20067
8307,-1.80731,0.200738
8308,-1.8073,0.200806
8309,-1.8073,0.200873
8310,-1.80729,0.200941
8311,-1.80728,0.201009
8312,-1.80728,0.201077
8313,-1.80727,0.201144
8314,-1.80727,0.201212
8315,-1.80726,0.201279
8316,-1.80726,0.201347
8317,-1.80725,0.201415
8318,-1.80725,0.201482
8319,-1.80724,0.20155
8320,-1.80724,0.201618
8321,-1.80723,0.201685
8322,-1.80723,0.201753
8323,-1.80722,0.20182
8324,-1.80722,0.201888
8325,-1.80721,0.201956
8326,-1.80721,0.202023
8327,-1.8072,0.202091
8328,-1.8072,0.202158
8329,-1.80719,0.202226
8330,-1.80719,0.202293
8331,-1.80718,0.202361
8332,-1.80718,0.202428
8333,-1.80717,0.202496
8334,-1.80717,0.202564
8335,-1.80716,0.202631
8336,-1.80716,0.202699
8337,-1.80715,0.202766
8338,-1.80714,0.202834
8339,-1.80714,0.202901
8340,-1.80713,0.202969
8341,-1.80713,0.203036
8342,-1.80712,0.203103
8343,-1.80712,0.203171
8344,-1.80711,0.203238
8345,-1.80711,0.203306
8346,-1.8071,0.203373
8347,-1.8071,0.203441
8348,-1.80709,0.203508
8349,-1.80709,0.203576
8350,-1.80708,0.203643
8351,-1.80708,0.20371
8352,-1.80707,0.203778
8353,-1.80707,0.203845
8354,-1.80706,0.203913
8355,-1.80706,0.20398
8356,-1.80705,0.204047
8357,-1.80705,0.204115
8358,-1.80704,0.204182
8359,-1.80704,0.204249
8360,-1.80703,0.204317
8361,-1.80703,0.204384
8362,-1.80702,0.204451
8363,-1.80702,0.204519
8364,-1.80701,0.204586
8365,-1.80701,0.204653
8366,-1.807,0.204721
8367,-1.807,0.204788
8368,-1.80699,0.204855
8369,-1.80698,0.204922
8370,-1.80698,0.20499
8371,-1.80697,0.205057
8372,-1.80697,0.205124
8373,-1.80696,0.205192
8374,-1.80696,0.205259
8375,-1.80695,0.205326
8376,-1.80695,0.205393
8377,-1.80694,0.20546
8378,-1.80694,0.205528
8379,-1.80693,0.205595
8380,-1.80693,0.205662
8381,-1.80692,0.205729
8382,-1.80692,0.205796
8383,-1.80691,0.205864
8384,-1.80691,0.205931
8385,-1.8069,0.205998
8386,-1.8069,0.206065
8387,-1.80689,0.206132
8388,-1.80689,0.2062
8389,-1.80688,0.206267
8390,-1.80688,0.206334
8391,-1.80687,0.206401
8392,-1.80687,0.206468
8393,-1.80686,0.206535
8394,-1.80686,0.206602
8395,-1.80685,0.206669
8396,-1.80685,0.206736
8397,-1.80684,0.206804
8398,-1.80684,0.206871
8399,-1.80683,0.206938
8400,-1.80682,0.207005
8401,-1.80682,0.207072
8402,-1.80681,0.207139
8403,-1.80681,0.207206
8404,-1.8068,0.207273
8405,-1.8068,0.20734
8406,-1.80679,0.207407
8407,-1.80679,0.207474
8408,-1.80678,0.207541
8409,-1.80678,0.207608
8410,-1.80677,0.207675
8411,-1.80677,0.207742
8412,-1.80676,0.207809
8413,-1.80676,0.207876
8414,-1.80675,0.207943
8415,-1.80675,0.20801
8416,-1.80674,0.208077
8417,-1.80674,0.208144
8418,-1.80673,0.208211
8419,-1.80673,0.208278
8420,-1.80672,0.208345
8421,-1.80672,0.208412
8422,-1.80671,0.208479
8423,-1.80671,0.208546
8424,-1.8067,0.208613
8425,-1.8067,0.208679
8426,-1.80669,0.208746
8427,-1.80669,0.208813
8428,-1.80668,0.20888
8429,-1.80668,0.208947
8430,-1.80667,0.209014
8431,-1.80667,0.209081
8432,-1.80666,0.209148
8433,-1.80665,0.209214
8434,-1.80665,0.209281
8435,-1.80664,0.209348
8436,-1.80664,0.209415
8437,-1.80663,0.209482
8438,-1.80663,0.209549
8439,-1.80662,0.209615
8440,-1.80662,0.209682
8441,-1.80661,0.209749
8442,-1.80661,0.209816
8443,-1.8066,0.209883
8444,-1.8066,0.209949
8445,-1.80659,0.210016
8446,-1.80659,0.210083
8447,-1.80658,0.21015
8448,-1.80658,0.210216
8449,-1.80657,0.210283
8450,-1.80657,0.21035
8451,-1.80656,0.210417
8452,-1.80656,0.210483
8453,-1.80655,0.21055
8454,-1.80655,0.210617
8455,-1.80654,0.210683
8456,-1.80654,0.21075
8457,-1.80653,0.210817
8458,-1.80653,0.210883
8459,-1.80652,0.21095
8460,-1.80652,0.211017
8461,-1.80651,0.211083
8462,-1.80651,0.21115
8463,-1.8065,0.211217
8464,-1.8065,0.211283
8465,-1.80649,0.21135
8466,-1.80649,0.211417
8467,-1.80648,0.211483
8468,-1.80648,0.21155
8469,-1.80647,0.211616
8470,-1.80647,0.211683
8471,-1.80646,0.21175
8472,-1.80645,0.211816
8473,-1.80645,0.211883
8474,-1.80644,0.211949
8475,-1.80644,0.212016
8476,-1.80643,0.212083
8477,-1.80643,0.212149
8478,-1.80642,0.212216
8479,-1.80642,0.212282
8480,-1.80641,0.212349
8481,-1.80641,0.212415
8482,-1.8064,0.212482
8483,-1.8064,0.212548
8484,-1.80639,0.212615
8485,-1.80639,0.212681
8486,-1.80638,0.212748
8487,-1.80638,0.212814
8488,-1.80637,0.212881
8489,-1.80637,0.212947
8490,-1.80636,0.213014
8491,-1.80636,0.21308
8492,-1.80635,0.213147
8493,-1.80635,0.213213
8494,-1.80634,0.213279
8495,-1.80634,0.213346
8496,-1.80633,0.213412
8497,-1.80633,0.213479
8498,-1.80632,0.213545
8499,-1.80632,0.213612
8500,-1.80631,0.213678
8501,-1.80631,0.213744
8502,-1.8063,0.213811
8503,-1.8063,0.213877
8504,-1.80629,0.213943
8505,-1.80629,0.21401
8506,-1.80628,0.214076
8507,-1.80628,0.214143
8508,-1.80627,0.214209
8509,-1.80627,0.214275
8510,-1.80626,0.214342
8511,-1.80626,0.214408
8512,-1.80625,0.214474
8513,-1.80625,0.21454
8514,-1.80624,0.214607
8515,-1.80623,0.214673
8516,-1.80623,0.214739
8517,-1.80622,0.214806
8518,-1.80622,0.214872
8519,-1.80621,0.214938
8520,-1.80621,0.215004
8521,-1.8062,0.215071
8522,-1.8062,0.215137
8523,-1.80619,0.215203
8524,-1.80619,0.215269
8525,-1.80618,0.215336
8526,-1.80618,0.215402
8527,-1.80617,0.215468
8528,-1.80617,0.215534
8529,-1.80616,0.215601
8530,-1.80616,0.215667
8531,-1.80615,0.215733
8532,-1.80615,0.215799
8533,-1.80614,0.215865
8534,-1.80614,0.215931
8535,-1.80613,0.215998
8536,-1.80613,0.216064
8537,-1.80612,0.21613
8538,-1.80612,0.216196
8539,-1.80611,0.216262
8540,-1.80611,0.216328
8541,-1.8061,0.216394
8542,-1.8061,0.216461
8543,-1.80609,0.216527
8544,-1.80609,0.216593
8545,-1.80608,0.216659
8546,-1.80608,0.216725
8547,-1.80607,0.216791
8548,-1.80607,0.216857
8549,-1.80606,0.216923
8550,-1.80606,0.216989
8551,-1.80605,0.217055
8552,-1.80605,0.217121
8553,-1.80604,0.217187
8554,-1.80604,0.217254
8555,-1.80603,0.21732
8556,-1.80603,0.217386
8557,-1.80602,0.217452
8558,-1.80602,0.217518
8559,-1.80601,0.217584
8560,-1.80601,0.21765
8561,-1.806,0.217716
8562,-1.806,0.217782
8563,-1.80599,0.217848
8564,-1.80599,0.217914
8565,-1.80598,0.217979
8566,-1.80597,0.218045
8567,-1.80597,0.218111
8568,-1.80596,0.218177
8569,-1.80596,0.218243
8570,-1.80595,0.218309
8571,-1.80595,0.218375
8572,-1.80594,0.218441
8573,-1.80594,0.218507
8574,-1.80593,0.218573
8575,-1.80593,0.218639
8576,-1.80592,0.218705
8577,-1.80592,0.218771
8578,-1.80591,0.218836
8579,-1.80591,0.218902
8580,-1.8059,0.218968
8581,-1.8059,0.219034
8582,-1.80589,0.2191
8583,-1.80589,0.219166
8584,-1.80588,0.219232
8585,-1.80588,0.219297
8586,-1.80587,0.219363
8587,-1.80587,0.219429
8588,-1.80586,0.219495
8589,-1.80586,0.219561
8590,-1.80585,0.219626
8591,-1.80585,0.219692
8592,-1.80584,0.219758
8593,-1.80584,0.219824
8594,-1.80583,0.21989
8595,-1.80583,0.219955
8596,-1.80582,0.220021
8597,-1.80582,0.220087
8598,-1.80581,0.220153
8599,-1.80581,0.220218
8600,-1.8058,0.220284
8601,-1.8058,0.22035
8602,-1.80579,0.220415
8603,-1.80579,0.220481
8604,-1.80578,0.220547
8605,-1.80578,0.220613
8606,-1.80577,0.220678
8607,-1.80577,0.220744
8608,-1.80576,0.22081
8609,-1.80576,0.220875
8610,-1.80575,0.220941
8611,-1.80575,0.221007
8612,-1.80574,0.221072
8613,-1.80574,0.221138
8614,-1.80573,0.221204
8615,-1.80573,0.221269
8616,-1.80572,0.221335
8617,-1.80572,0.2214
8618,-1.80571,0.221466
8619,-1.80571,0.221532
8620,-1.8057,0.221597
8621,-1.8057,0.221663
8622,-1.80569,0.221728
8623,-1.80569,0.221794
8624,-1.80568,0.22186
8625,-1.80568,0.221925
8626,-1.80567,0.221991
8627,-1.80567,0.222056
8628,-1.80566,0.222122
8629,-1.80566,0.222187
8630,-1.80565,0.222253
8631,-1.80565,0.222318
8632,-1.80564,0.222384
8633,-1.80564,0.222449
8634,-1.80563,0.222515
8635,-1.80562,0.22258
8636,-1.80562,0.222646
8637,-1.80561,0.222711
8638,-1.80561,0.222777
8639,-1.8056,0.222842
8640,-1.8056,0.222908
8641,-1.80559,0.222973
8642,-1.80559,0.223039
8643,-1.80558,0.223104
8644,-1.80558,0.22317
8645,-1.80557,0.223235
8646,-1.80557,0.223301
8647,-1.80556,0.223366
8648,-1.80556,0.223431
8649,-1.80555,0.223497
8650,-1.80555,0.223562
8651,-1.80554,0.223628
8652,-1.80554,0.223693
8653,-1.80553,0.223758
8654,-1.80553,0.223824
8655,-1.80552,0.223889
8656,-1.80552,0.223954
8657,-1.80551,0.22402
8658,-1.80551,0.224085
8659,-1.8055,0.22415
8660,-1.8055,0.224216
8661,-1.80549,0.224281
8662,-1.80549,0.224346
8663,-1.80548,0.224412
8664,-1.80548,0.224477
8665,-1.80547,0.224542
8666,-1.80547,0.224608
8667,-1.80546,0.224673
8668,-1.80546,0.224738
8669,-1.80545,0.224804
8670,-1.80545,0.224869
8671,-1.80544,0.224934
8672,-1.80544,0.224999
8673,-1.80543,0.225065
8674,-1.80543,0.22513
8675,-1.80542,0.225195
8676,-1.80542,0.22526
8677,-1.80541,0.225325
8678,-1.80541,0.225391
8679,-1.8054,0.225456
8680,-1.8054,0.225521
8681,-1.80539,0.225586
8682,-1.80539,0.225652
8683,-1.80538,0.225717
8684,-1.80538,0.225782
8685,-1.80537,0.225847
8686,-1.80537,0.225912
8687,-1.80536,0.225977
8688,-1.80536,0.226043
8689,-1.80535,0.226108
8690,-1.80535,0.226173
8691,-1.80534,0.226238
8692,-1.80534,0.226303
8693,-1.80533,0.226368
8694,-1.80533,0.226433
8695,-1.80532,0.226498
8696,-1.80532,0.226563
8697,-1.80531,0.226629
8698,-1.80531,0.226694
8699,-1.8053,0.226759
8700,-1.8053,0.226824
8701,-1.80529,0.226889
8702,-1.80529,0.226954
8703,-1.80528,0.227019
8704,-1.80528,0.227084
8705,-1.80527,0.227149
8706,-1.80527,0.227214
8707,-1.80526,0.227279
8708,-1.80526,0.227344
8709,-1.80525,0.227409
8710,-1.80525,0.227474
8711,-1.80524,0.227539
8712,-1.80524,0.227604
8713,-1.80523,0.227669
8714,-1.80523,0.227734
8715,-1.80522,0.227799
8716,-1.80522,0.227864
8717,-1.80521,0.227929
8718,-1.80521,0.227994
8719,-1.8052,0.228059
8720,-1.8052,0.228124
8721,-1.80519,0.228189
8722,-1.80519,0.228254
8723,-1.80518,0.228319
8724,-1.80518,0.228384
8725,-1.80517,0.228448
8726,-1.80517,0.228513
8727,-1.80516,0.228578
8728,-1.80516,0.228643
8729,-1.80515,0.228708
8730,-1.80515,0.228773
8731,-1.80514,0.228838
8732,-1.80514,0.228903
8733,-1.80513,0.228967
8734,-1.80513,0.229032
8735,-1.80512,0.229097
8736,-1.80512,0.229162
8737,-1.80511,0.229227
8738,-1.80511,0.229292
8739,-1.8051,0.229356
8740,-1.8051,0.229421
8741,-1.80509,0.229486
8742,-1.80509,0.229551
8743,-1.80508,0.229616
8744,-1.80508,0.22968
8745,-1.80507,0.229745
8746,-1.80507,0.22981
8747,-1.80506,0.229875
8748,-1.80506,0.22994
8749,-1.80505,0.230004
8750,-1.80505,0.230069
8751,-1.80504,0.230134
8752,-1.80504,0.230199
8753,-1.80503,0.230263
8754,-1.80503,0.230328
8755,-1.80502,0.230393
8756,-1.80502,0.230457
8757,-1.80501,0.230522
8758,-1.80501,0.230587
8759,-1.805,0.230651
8760,-1.805,0.230716
8761,-1.80499,0.230781
8762,-1.80499,0.230845
8763,-1.80498,0.23091
8764,-1.80498,0.230975
8765,-1.80497,0.231039
8766,-1.80497,0.231104
8767,-1.80496,0.231169
8768,-1.80496,0.231233
8769,-1.80495,0.231298
8770,-1.80495,0.231363
8771,-1.80494,0.231427
8772,-1.80494,0.231492
8773,-1.80493,0.231556
8774,-1.80493,0.231621
8775,-1.80492,0.231686
8776,-1.80492,0.23175
8777,-1.80491,0.231815
8778,-1.80491,0.231879
8779,-1.8049,0.231944
8780,-1.8049,0.232008
8781,-1.80489,0.232073
8782,-1.80489,0.232137
8783,-1.80488,0.232202
8784,-1.80488,0.232266
8785,-1.80487,0.232331
8786,-1.80487,0.232395
8787,-1.80486,0.23246
8788,-1.80486,0.232524
8789,-1.80485,0.232589
8790,-1.80485,0.232653
8791,-1.80484,0.232718
8792,-1.80484,0.232782
8793,-1.80483,0.232847
8794,-1.80483,0.232911
8795,-1.80482,0.232976
8796,-1.80482,0.23304
8797,-1.80481,0.233105
8798,-1.80481,0.233169
8799,-1.8048,0.233234
8800,-1.8048,0.233298
8801,-1.80479,0.233362
8802,-1.80479,0.233427
8803,-1.80478,0.233491
8804,-1.80478,0.233556
8805,-1.80477,0.23362
8806,-1.80477,0.233684
8807,-1.80476,0.233749
8808,-1.80476,0.233813
8809,-1.80475,0.233877
8810,-1.80475,0.233942
8811,-1.80474,0.234006
8812,-1.80474,0.23407
8813,-1.80473,0.234135
8814,-1.80473,0.234199
8815,-1.80472,0.234263
8816,-1.80472,0.234328
8817,-1.80471,0.234392
8818,-1.80471,0.234456
8819,-1.8047,0.234521
8820,-1.8047,0.234585
8821,-1.80469,0.234649
8822,-1.80469,0.234713
8823,-1.80468,0.234778
8824,-1.80468,0.234842
8825,-1.80467,0.234906
8826,-1.80467,0.234971
8827,-1.80466,0.235035
8828,-1.80466,0.235099
8829,-1.80465,0.235163
8830,-1.80465,0.235227
8831,-1.80464,0.235292
8832,-1.80464,0.235356
8833,-1.80463,0.23542
8834,-1.80463,0.235484
8835,-1.80462,0.235548
8836,-1.80462,0.235613
8837,-1.80461,0.235677
8838,-1.80461,0.235741
8839,-1.8046,0.235805
8840,-1.8046,0.235869
8841,-1.80459,0.235933
8842,-1.80459,0.235998
8843,-1.80458,0.236062
8844,-1.80458,0.236126
8845,-1.80457,0.23619
8846,-1.80457,0.236254
8847,-1.80456,0.236318
8848,-1.80456,0.236382
8849,-1.80455,0.236446
8850,-1.80455,0.236511
8851,-1.80454,0.236575
8852,-1.80454,0.236639
8853,-1.80453,0.236703
8854,-1.80453,0.236767
8855,-1.80452,0.236831
8856,-1.80452,0.236895
8857,-1.80451,0.236959
8858,-1.80451,0.237023
8859,-1.8045,0.237087
8860,-1.8045,0.237151
8861,-1.80449,0.237215
8862,-1.80449,0.237279
8863,-1.80448,0.237343
8864,-1.80448,0.237407
8865,-1.80447,0.237471
8866,-1.80447,0.237535
8867,-1.80446,0.237599
8868,-1.80446,0.237663
8869,-1.80445,0.237727
8870,-1.80445,0.237791
8871,-1.80444,0.237855
8872,-1.80444,0.237919
8873,-1.80443,0.237983
8874,-1.80443,0.238047
8875,-1.80442,0.238111
8876,-1.80442,0.238175
8877,-1.80441,0.238239
8878,-1.80441,0.238303
8879,-1.8044,0.238366
8880,-1.8044,0.23843
8881,-1.80439,0.238494
8882,-1.80439,0.238558
8883,-1.80438,0.238622
8884,-1.80438,0.238686
8885,-1.80437,0.23875
8886,-1.80437,0.238814
8887,-1.80436,0.238878
8888,-1.80436,0.238941
8889,-1.80435,0.239005
8890,-1.80435,0.239069
8891,-1.80434,0.239133
8892,-1.80434,0.239197
8893,-1.80433,0.239261
8894,-1.80433,0.239324
8895,-1.80432,0.239388
8896,-1.80432,0.239452
8897,-1.80431,0.239516
8898,-1.80431,0.239579
8899,-1.8043,0.239643
8900,-1.8043,0.239707
8901,-1.80429,0.239771
8902,-1.80429,0.239835
8903,-1.80428,0.239898
8904,-1.80428,0.239962
8905,-1.80427,0.240026
8906,-1.80427,0.24009
8907,-1.80426,0.240153
8908,-1.80426,0.240217
8909,-1.80425,0.240281
8910,-1.80425,0.240344
8911,-1.80424,0.240408
8912,-1.80424,0.240472
8913,-1.80423,0.240535
8914,-1.80423,0.240599
8915,-1.80422,0.240663
8916,-1.80422,0.240727
8917,-1.80421,0.24079
8918,-1.80421,0.240854
8919,-1.8042,0.240917
8920,-1.8042,0.240981
8921,-1.80419,0.241045
8922,-1.80419,0.241108
8923,-1.80418,0.241172
8924,-1.80418,0.241236
8925,-1.80417,0.241299
8926,-1.80417,0.241363
8927,-1.80416,0.241426
8928,-1.80416,0.24149
8929,-1.80415,0.241554
8930,-1.80415,0.241617
8931,-1.80414,0.241681
8932,-1.80414,0.241744
8933,-1.80413,0.241808
8934,-1.80413,0.241871
8935,-1.80412,0.241935
8936,-1.80412,0.241999
8937,-1.80411,0.242062
8938,-1.80411,0.242126
8939,-1.8041,0.242189
8940,-1.8041,0.242253
8941,-1.80409,0.242316
8942,-1.80409,0.24238
8943,-1.80408,0.242443
8944,-1.80408,0.242507
8945,-1.80407,0.24257
8946,-1.80407,0.242634
8947,-1.80406,0.242697
8948,-1.80406,0.242761
8949,-1.80406,0.242824
8950,-1.80405,0.242887
8951,-1.80405,0.242951
8952,-1.80404,0.243014
8953,-1.80404,0.243078
8954,-1.80403,0.243141
8955,-1.80403,0.243205
8956,-1.80402,0.243268
8957,-1.80402,0.243331
8958,-1.80401,0.243395
8959,-1.80401,0.243458
8960,-1.804,0.243522
8961,-1.804,0.243585
8962,-1.80399,0.243648
8963,-1.80399,0.243712
8964,-1.80398,0.243775
8965,-1.80398,0.243838
8966,-1.80397,0.243902
8967,-1.80397,0.243965
